,물품대분류,상품명,물품판매량,제품단가,UPC,Code,ItemNumber,상위상품명
1912,기타,"[율그란] 보온 보냉가방(보온보냉백, 이유식보냉백)_ 오울스 스카이",2,27000,ETC-1419,ETC,1419,"보온 보냉가방(보온보냉백, 이유식보냉백)_ 오울스 스카이"
1913,기타,[율그란] 사계절 오가닉 스카프빕 4컬러,8,9113,ETC-1420,ETC,1420,사계절 오가닉 스카프빕 4컬러
1914,기타,[율그란] 앞치마형 방수턱받이_TEAL(1~7세) [이유식 외출 식사 미술놀이],3,24033,ETC-1421,ETC,1421,앞치마형 방수턱받이_TEAL(1~7세) [이유식 외출 식사 미술놀이]
1915,기타,"[율그란] 어린이집 낮잠이불세트 베어아이보리(무형광오가닉, 신생아부터사용가능)",1,97000,ETC-1422,ETC,1422,"어린이집 낮잠이불세트 베어아이보리(무형광오가닉, 신생아부터사용가능)"
1916,기타,"[율그란] 어린이집 낮잠이불세트 폭스블루(무형광오가닉, 신생아부터사용가능)",2,97000,ETC-1423,ETC,1423,"어린이집 낮잠이불세트 폭스블루(무형광오가닉, 신생아부터사용가능)"
1917,기타,"[율그란] 어린이집 낮잠이불세트 폭스핑크(무형광오가닉, 신생아부터사용가능)",2,89450,ETC-1424,ETC,1424,"어린이집 낮잠이불세트 폭스핑크(무형광오가닉, 신생아부터사용가능)"
1918,기타,[율그란] 오가닉 기저귀파우치 4컬러,16,15913,ETC-1425,ETC,1425,오가닉 기저귀파우치 4컬러
1919,기타,[율그란] 오가닉 기저귀파우치 베어 아이보리,2,14400,ETC-1426,ETC,1426,오가닉 기저귀파우치 베어 아이보리
1920,기타,[율그란] 오가닉 기저귀파우치 오올스 코랄,1,18000,ETC-1427,ETC,1427,오가닉 기저귀파우치 오올스 코랄
1921,기타,[율그란] 오가닉 기저귀파우치_ 오울스 코랄,1,15400,ETC-1428,ETC,1428,오가닉 기저귀파우치_ 오울스 코랄
1922,기타,[율그란] 오가닉 마스크 맘앤베이비 커플세트(베이비+맘/키즈)_클라우드,1,11000,ETC-1429,ETC,1429,오가닉 마스크 맘앤베이비 커플세트(베이비+맘/키즈)_클라우드
1923,기타,[율그란] 오가닉 버피 트림타올 6컬러,8,8975,ETC-1430,ETC,1430,오가닉 버피 트림타올 6컬러
1924,기타,[율그란] 오가닉 아기띠침받이 4컬러,7,15614,ETC-1431,ETC,1431,오가닉 아기띠침받이 4컬러
1925,기타,[율그란] 오가닉 젖병파우치 4컬러,6,25267,ETC-1432,ETC,1432,오가닉 젖병파우치 4컬러
1926,기타,[율그란] 오가닉 지퍼파우치 6컬러,6,14333,ETC-1433,ETC,1433,오가닉 지퍼파우치 6컬러
1927,기타,[율그란] 오가닉 지퍼파우치_ 오울스스카이,1,17000,ETC-1434,ETC,1434,오가닉 지퍼파우치_ 오울스스카이
1928,기타,[율그란] 폼폼 유아스카프 4컬러,1,14400,ETC-1435,ETC,1435,폼폼 유아스카프 4컬러
1929,기타,[율그란] 휴대용 기저귀매트 4컬러,8,27025,ETC-1436,ETC,1436,휴대용 기저귀매트 4컬러
1930,기타,[율그란] 휴대용 기저귀매트_ 베어 아이보리,1,24900,ETC-1437,ETC,1437,휴대용 기저귀매트_ 베어 아이보리
1931,기타,[율그란]무형광 오가닉 거즈 아기베개(경추형) 5컬러,2,20350,ETC-1438,ETC,1438,형광 오가닉 거즈 아기베개(경추형) 5컬러
1932,기타,[율그란]프리미엄 기저귀가방 숄더백(쇼핑백증정+무료배송),1,123000,ETC-1439,ETC,1439,리미엄 기저귀가방 숄더백(쇼핑백증정+무료배송)
1933,기타,[임직원] 티엔 BT21 AC 컨트롤 세트 (토너+로션+버블폼 3종),3,41583,ETC-1440,ETC,1440,티엔 BT21 AC 컨트롤 세트 (토너+로션+버블폼 3종)
1934,기타,[젤리맘] 프리미엄 와이즈체어,1,73700,ETC-1451,ETC,1451,프리미엄 와이즈체어
1935,기타,[조이] 트릴로LX 주니어 카시트,1,119000,ETC-1452,ETC,1452,트릴로LX 주니어 카시트
1936,기타,[증정] 하기스 리미티드 비치볼,244,0,ETC-1458,ETC,1458,하기스 리미티드 비치볼
1937,기타,[카가앤푸치]브리스틱 유아칫솔 5입,10,15580,ETC-1460,ETC,1460,리스틱 유아칫솔
1938,기타,[카가앤푸치]실리콘칫솔2입,5,5620,ETC-1461,ETC,1461,리콘칫솔
1939,기타,[카가앤푸치]카가치약_칼슘향3입,4,17400,ETC-1462,ETC,1462,가치약_칼슘향
1940,기타,[카가앤푸치]푸치치약_딸기향3입,1,29800,ETC-1463,ETC,1463,치치약_딸기향
1941,기타,[캐스돈] 쇼핑카트 (CD06118),2,39000,ETC-1464,ETC,1464,쇼핑카트 (CD06118)
1942,기타,[캐시크루즈] Bunny 베개,1,18000,ETC-1465,ETC,1465,Bunny 베개
1943,기타,[캐시크루즈] Flippippi 타올인형,1,14000,ETC-1466,ETC,1466,Flippippi 타올인형
1944,기타,[캐시크루즈] Polar Bear Oskar 베개,1,17000,ETC-1467,ETC,1467,Polar Bear Oskar 베개
1945,기타,[캐시크루즈] Prince Charming 베개,1,17000,ETC-1468,ETC,1468,Prince Charming 베개
1946,기타,[콱스] 폼폼 블랭킷,1,69000,ETC-1469,ETC,1469,폼폼 블랭킷
1947,기타,[크로텍] 웨건 악세서리_전용바람막이커버,1,44500,ETC-1521,ETC,1521,웨건 악세서리_전용바람막이커버
1948,기타,[키썸플레이]걸즈 썸머 와이어 헤어밴드,1,9000,ETC-1522,ETC,1522,즈 썸머 와이어 헤어밴드
1949,기타,[키썸플레이]걸즈 원숄더 러플 수영복,1,28000,ETC-1523,ETC,1523,즈 원숄더 러플 수영복
1950,기타,[키썸플레이]유아동 래쉬가드 티셔츠+워터레깅스 세트,1,39000,ETC-1524,ETC,1524,아동 래쉬가드 티셔츠+워터레깅스 세트
1951,기타,[키썸플레이]유아동 자외선차단 수영모자,1,25900,ETC-1525,ETC,1525,아동 자외선차단 수영모자
1952,기타,[킨더초콜릿] 킨더조이 행복한도시 3개입x4개(낱개12개),2,39750,ETC-1526,ETC,1526,킨더조이 행복한도시
1953,기타,[탑브라이트] 2IN1 망치놀이가 포함된 자동차트랙,1,24900,ETC-1527,ETC,1527,2IN1 망치놀이가 포함된 자동차트랙
1954,기타,[탑브라이트] 4단 점프 스피드 트랙,4,18900,ETC-1528,ETC,1528,4단 점프 스피드 트랙
1955,기타,[테스] ES-001 미세가습 360도 컬링 가습기,1,38900,ETC-1529,ETC,1529,ES-001 미세가습 360도 컬링 가습기
1956,기타,[테스] ES-001 미세가습 간편세척 클라우드 가습기,3,41000,ETC-1530,ETC,1530,ES-001 미세가습 간편세척 클라우드 가습기
1957,기타,[테스] 루나램프 수유등/무드등_블루,4,23900,ETC-1531,ETC,1531,루나램프 수유등/무드등_블루
1958,기타,[테스] 루나램프 수유등/무드등_옐로,7,23900,ETC-1532,ETC,1532,루나램프 수유등/무드등_옐로
1959,기타,[테스] 루나램프 수유등/무드등_핑크,4,23900,ETC-1533,ETC,1533,루나램프 수유등/무드등_핑크
1960,기타,[테스] 미소 국내생산 미니 보틀 버튼식 가습기_블랙 (탁상용/수유시),1,27900,ETC-1534,ETC,1534,미소 국내생산 미니 보틀 버튼식 가습기_블랙 (탁상용/수유시)
1961,기타,[테스] 미소 국내생산 미니 보틀 전자식 가습기_퍼플 (탁상용/수유시),1,25500,ETC-1535,ETC,1535,미소 국내생산 미니 보틀 전자식 가습기_퍼플 (탁상용/수유시)
1962,기타,[테스] 미소 국내생산 미니 보틀 전자식 가습기_화이트 (탁상용/수유시),1,28900,ETC-1536,ETC,1536,미소 국내생산 미니 보틀 전자식 가습기_화이트 (탁상용/수유시)
1963,기타,[테스] 미소 아이방 미니 공기청정기_블루 (MC-100B),3,35767,ETC-1537,ETC,1537,미소 아이방 미니 공기청정기_블루 (MC-100B)
1964,기타,[테스] 미소 아이방 미니 공기청정기_핑크 (MC-100P),5,37020,ETC-1538,ETC,1538,미소 아이방 미니 공기청정기_핑크 (MC-100P)
1965,기타,[테스] 미소 아이방 미니 공기청정기_화이트 (MC-100W),3,48733,ETC-1539,ETC,1539,미소 아이방 미니 공기청정기_화이트 (MC-100W)
1966,기타,[테스] 아이사랑 따뜻한 복합식 가습기 NT.9,2,99000,ETC-1540,ETC,1540,아이사랑 따뜻한 복합식 가습기 NT.9
1967,기타,[테스] 프렌즈 보틀형 미니 가습기_테피TEPPY (TESS-6100),1,28000,ETC-1541,ETC,1541,프렌즈 보틀형 미니 가습기_테피TEPPY (TESS-6100)
1968,기타,[트루자임] 마일드 페미닌 워시,1,29400,ETC-1542,ETC,1542,마일드 페미닌 워시
1969,기타,[트루자임] 스킨카밍 엔자임 멀티토닉,2,51000,ETC-1543,ETC,1543,스킨카밍 엔자임 멀티토닉
1970,기타,[트루자임] 액티브 엔자임 볼륨 앤 스칼프 샴푸,2,38500,ETC-1544,ETC,1544,액티브 엔자임 볼륨 앤 스칼프 샴푸
1971,기타,[페레로로쉐] T3 37.5g 16개,1,23900,ETC-1546,ETC,1546,T3 37.5g
1972,기타,[페레로로쉐] T24 300g 1개,2,16900,ETC-1545,ETC,1545,T24 300g
1973,기타,[퓨리티] 미국 (FDA 승인) 회전형 젖병소독기_실버,1,166500,ETC-1547,ETC,1547,미국 (FDA 승인) 회전형 젖병소독기_실버
1974,기타,[플레이도] 플레이도 24팩,1,25900,ETC-1548,ETC,1548,플레이도 24팩
1975,기타,[플레이도] 플레이도 반짝반짝 색종이 도우,1,17800,ETC-1549,ETC,1549,플레이도 반짝반짝 색종이 도우
1976,기타,[플레이도] 플레이도 스파클 도우 6팩,1,8900,ETC-1550,ETC,1550,플레이도 스파클 도우 6팩
1977,기타,[플레이도] 플레이도 싱글캔 도우,1,2000,ETC-1551,ETC,1551,플레이도 싱글캔 도우
1978,기타,[플레이도] 플레이도 파티 백,2,9900,ETC-1552,ETC,1552,플레이도 파티 백
1979,기타,[플레이도우] NEW 클래식 칼라도우 8팩 E5044,2,7400,ETC-1553,ETC,1553,NEW 클래식 칼라도우 8팩 E5044
1980,기타,[플레이도우] 미니 버켓 클레이 장난감 23414,1,7900,ETC-1554,ETC,1554,미니 버켓 클레이 장난감
1981,기타,[플레이도우] 싱글캔 도우 클레이 장난감 B6756,1,1900,ETC-1555,ETC,1555,싱글캔 도우 클레이 장난감 B6756
1982,기타,[피에스타] 원목 주방놀이 프리미엄,1,120000,ETC-1556,ETC,1556,원목 주방놀이 프리미엄
1983,기타,[피에스타] 피에스타 원목 역할 자르기 27종세트,3,40167,ETC-1557,ETC,1557,피에스타 원목 역할 자르기 27종세트
1984,기타,[필리앤임프스] 2in1 우주복&가운 5종 택1,4,27875,ETC-1558,ETC,1558,2in1 우주복&가운 5종 택1
1985,기타,[필리앤임프스] 꿀잠 아기속싸개/슬리핑 스와들 4종 택1,1,25100,ETC-1559,ETC,1559,꿀잠 아기속싸개/슬리핑 스와들 4종 택1
1986,기타,[필리앤임프스] 내의3종세트+포장패키지(내의상하+손싸개+모자),4,26350,ETC-1560,ETC,1560,내의3종세트+포장패키지(내의상하+손싸개+모자)
1987,기타,[필리앤임프스] 내의조끼2종세트+포장패키지(내의+수면조끼),18,30922,ETC-1561,ETC,1561,내의조끼2종세트+포장패키지(내의+수면조끼)
1988,기타,[필리앤임프스] 머리쿵 헤드쿠션 유아 머리 보호대,2,26100,ETC-1562,ETC,1562,머리쿵 헤드쿠션 유아 머리 보호대
1989,기타,[필리앤임프스] 무형광 세탁망 2종 (S_2개),2,11500,ETC-1563,ETC,1563,무형광 세탁망 2종 (S_2개)
1990,기타,[필리앤임프스] 무형광 세탁망 5종 (S-2개+M-3개),1,22900,ETC-1564,ETC,1564,무형광 세탁망 5종 (S-2개+M-3개)
1991,기타,[필리앤임프스] 바디슈트2종세트+포장패키지(4종택2),1,27200,ETC-1566,ETC,1566,바디슈트2종세트+포장패키지(4종택2)
1992,기타,[필리앤임프스] 바디슈트3종세트+포장패키지(바디슈트+모자+손싸개),1,25100,ETC-1567,ETC,1567,바디슈트3종세트+포장패키지(바디슈트+모자+손싸개)
1993,기타,[필리앤임프스] 바디슈트 4종 택1,2,13500,ETC-1565,ETC,1565,바디슈트 4종 택1
1994,기타,[필리앤임프스] 배냇3종세트+포장패키지 (배냇저고리+모자+손싸개),1,19800,ETC-1568,ETC,1568,배냇3종세트+포장패키지 (배냇저고리+모자+손싸개)
1995,기타,[필리앤임프스] 배냇4종세트+포장패키지(배냇+손싸개+모자+속싸개),1,32900,ETC-1569,ETC,1569,배냇4종세트+포장패키지(배냇+손싸개+모자+속싸개)
1996,기타,[필리앤임프스] 배냇저고리 8종 택1,1,10400,ETC-1570,ETC,1570,배냇저고리 8종 택1
1997,기타,[필리앤임프스] 신생아 속싸개 6종 택1,1,14500,ETC-1571,ETC,1571,신생아 속싸개 6종 택1
1998,기타,[필리앤임프스] 신생아 턱받이 8종 택1,9,7400,ETC-1572,ETC,1572,신생아 턱받이 8종 택1
1999,기타,[필리앤임프스] 우주복3종세트+포장패키지(우주복+손싸개+모자),1,34900,ETC-1573,ETC,1573,우주복3종세트+포장패키지(우주복+손싸개+모자)
2000,기타,[필리앤임프스] 유아동 수면조끼 5종 택1,5,19800,ETC-1574,ETC,1574,유아동 수면조끼 5종 택1
2001,기타,[필리앤임프스] 친환경ECO인증 안심 딸랑이 선물세트6PCS,3,26100,ETC-1575,ETC,1575,친환경ECO인증 안심 딸랑이 선물세트6PCS
2002,기타,[필리앤임프스] 코지 짱구베개,1,37600,ETC-1576,ETC,1576,코지 짱구베개
2003,기타,[필리앤임프스] 프리미엄 아기내복 실내 상하복 16종 택1,100,15958,ETC-1577,ETC,1577,프리미엄 아기내복 실내 상하복 16종 택1
2004,기타,[필리앤임프스]그린도트 반팔내의,1,8900,ETC-1578,ETC,1578,린도트 반팔내의
2005,기타,[필리앤임프스]롤리팝 반팔내의,1,8900,ETC-1579,ETC,1579,리팝 반팔내의
2006,기타,[필리앤임프스]반팔내의 2종세트(8종택2),11,15800,ETC-1580,ETC,1580,팔내의 2종세트(8종택2)
2007,기타,[핑크퐁] 상어 줄무늬 아쿠아슈즈,1,10900,ETC-1581,ETC,1581,상어 줄무늬 아쿠아슈즈
2008,기타,[핑크퐁] 상어가족 아쿠아슈즈,1,10900,ETC-1582,ETC,1582,상어가족 아쿠아슈즈
2009,기타,[핑크퐁] 아기상어 1도 쿨토시,1,11800,ETC-1583,ETC,1583,아기상어 1도 쿨토시
2010,기타,[핑크퐁] 아기상어 덧신,1,9900,ETC-1584,ETC,1584,아기상어 덧신
2011,기타,[핑크퐁] 아기상어 양털 엄지 장갑,1,10900,ETC-1585,ETC,1585,아기상어 양털 엄지 장갑
2012,기타,[핑크퐁] 아기상어 입체 아쿠아슈즈,1,11900,ETC-1586,ETC,1586,아기상어 입체 아쿠아슈즈
2013,기타,[핑크퐁] 핑크퐁 1도 쿨토시,3,9833,ETC-1587,ETC,1587,핑크퐁 1도 쿨토시
2014,기타,[핑크퐁] 핑크퐁 멀티 스푼포크 세트,2,7800,ETC-1588,ETC,1588,핑크퐁 멀티 스푼포크 세트
2015,기타,[핑크퐁] 핑크퐁 미끄럼 안전 패드,17,5224,ETC-1589,ETC,1589,핑크퐁 미끄럼 안전 패드
2016,기타,[핑크퐁] 핑크퐁 상어가족 바스타올,2,5900,ETC-1590,ETC,1590,핑크퐁 상어가족 바스타올
2017,기타,[핑크퐁] 핑크퐁 샴푸캡,31,3900,ETC-1592,ETC,1592,핑크퐁 샴푸캡
2018,기타,[핑크퐁] 핑크퐁 손잡이컵 세트,26,4835,ETC-1593,ETC,1593,핑크퐁 손잡이컵 세트
2019,기타,[핑크퐁] 핑크퐁 숫자놀이 차량용 햇빛가리개 (3중암막),1,12000,ETC-1594,ETC,1594,핑크퐁 숫자놀이 차량용 햇빛가리개 (3중암막)
2020,기타,[핑크퐁] 핑크퐁 스케치북+알림장 세트,3,16000,ETC-1595,ETC,1595,핑크퐁 스케치북+알림장 세트
2021,기타,[핑크퐁] 핑크퐁 스케치북+종합장 세트,1,16000,ETC-1596,ETC,1596,핑크퐁 스케치북+종합장 세트
2022,기타,[핑크퐁] 핑크퐁 스텐 논슬립 손잡이 대접,3,13600,ETC-1598,ETC,1598,핑크퐁 스텐 논슬립 손잡이 대접
2023,기타,[핑크퐁] 핑크퐁 스텐 논슬립 컵,4,14400,ETC-1599,ETC,1599,핑크퐁 스텐 논슬립 컵
2024,기타,[핑크퐁] 핑크퐁 아기상어 머리보호대,2,19800,ETC-1600,ETC,1600,핑크퐁 아기상어 머리보호대
2025,기타,[핑크퐁] 핑크퐁 아기상어 목도리,4,11625,ETC-1601,ETC,1601,핑크퐁 아기상어 목도리
2026,기타,[핑크퐁] 핑크퐁 아기상어 무릎보호대,3,11833,ETC-1602,ETC,1602,핑크퐁 아기상어 무릎보호대
2027,기타,[핑크퐁] 핑크퐁 아기상어 손가락 안전 보호대,8,5700,ETC-1603,ETC,1603,핑크퐁 아기상어 손가락 안전 보호대
2028,기타,[핑크퐁] 핑크퐁 아기상어 실리콘 샤워솔,1,9900,ETC-1604,ETC,1604,핑크퐁 아기상어 실리콘 샤워솔
2029,기타,[핑크퐁] 핑크퐁 아기상어 실리콘 턱받이,1,9900,ETC-1605,ETC,1605,핑크퐁 아기상어 실리콘 턱받이
2030,기타,[핑크퐁] 핑크퐁 아기상어 쿨토시,3,7867,ETC-1606,ETC,1606,핑크퐁 아기상어 쿨토시
2031,기타,[핑크퐁] 핑크퐁 아기상어 피규어 샤워볼,5,8260,ETC-1607,ETC,1607,핑크퐁 아기상어 피규어 샤워볼
2032,기타,[핑크퐁] 핑크퐁 안전 수도꼭지,1,12900,ETC-1608,ETC,1608,핑크퐁 안전 수도꼭지
2033,기타,[핑크퐁] 핑크퐁 에디슨 입체 스푼포크 케이스 세트,1,15500,ETC-1609,ETC,1609,핑크퐁 에디슨 입체 스푼포크 케이스 세트
2034,기타,[핑크퐁] 핑크퐁 에디슨 입체 젓가락,3,8300,ETC-1610,ETC,1610,핑크퐁 에디슨 입체 젓가락
2035,기타,[핑크퐁] 핑크퐁 에디슨 입체 젓가락 세트,2,15000,ETC-1611,ETC,1611,핑크퐁 에디슨 입체 젓가락 세트
2036,기타,[핑크퐁] 핑크퐁 에디슨 흘림방지 양손 빨대컵(블루),3,12800,ETC-1612,ETC,1612,핑크퐁 에디슨 흘림방지 양손 빨대컵(블루)
2037,기타,[핑크퐁] 핑크퐁 에디슨 흘림방지 양손 빨대컵(핑크),2,9600,ETC-1613,ETC,1613,핑크퐁 에디슨 흘림방지 양손 빨대컵(핑크)
2038,기타,[핑크퐁] 핑크퐁 영어놀이 차량용 햇빛가리개 (2중암막),2,10450,ETC-1614,ETC,1614,핑크퐁 영어놀이 차량용 햇빛가리개 (2중암막)
2039,기타,[핑크퐁] 핑크퐁 영어놀이 차량용 햇빛가리개 (3중암막),3,10267,ETC-1615,ETC,1615,핑크퐁 영어놀이 차량용 햇빛가리개 (3중암막)
2040,기타,[핑크퐁] 핑크퐁 와이드 스텐 식판 도시락 세트,2,23900,ETC-1616,ETC,1616,핑크퐁 와이드 스텐 식판 도시락 세트
2041,기타,[핑크퐁] 핑크퐁 튜브 아쿠아슈즈,1,13900,ETC-1617,ETC,1617,핑크퐁 튜브 아쿠아슈즈
2042,기타,[핑크퐁] 핑크퐁 한글놀이 차량용 햇빛가리개 (3중암막),1,12000,ETC-1618,ETC,1618,핑크퐁 한글놀이 차량용 햇빛가리개 (3중암막)
2043,기타,[해밀턴] X1 매직폴딩 휴대용 유모차,1,539000,ETC-1646,ETC,1646,직폴딩 휴대용 유모차
2044,기타,★컵뚜껑무료증정★[먼치킨] 미라클 360 손잡이컵 (색상랜덤발송),1,10800,ETC-1650,ETC,1650,미라클 360 손잡이컵 (색상랜덤발송)
2045,기타,★컵뚜껑무료증정★[먼치킨] 미라클 논슬립 360 대용량컵 (색상랜덤발송),2,21600,ETC-1651,ETC,1651,미라클 논슬립 360 대용량컵 (색상랜덤발송)
